caldt,vwretd,vwretx,l.t30_yield,l.cpi,l.y10minFF,l.dp_adj,ExcessRet,,PriceIndex,Dt,DtA,Pt/DtA,pd,Adjusted pd,,
20051130,0.040326,0.038073,0.003045,0.002012,0.0055,0.077779252,0.036493752,,20.07725008,0.04625035,0.361123817,55.59658244,4.018121733,-0.035321471,,
20051230,0.003458,0.001884,0.00316,-0.008032,0.0046,0.035321471,0.000297017,,20.84165122,0.031601592,0.360483559,57.81581627,4.057262376,0.004246815,,
20060131,0.040072,0.038966,0.003488,-0.004049,0.003,-0.004246815,0.03580801,,20.88091689,0.023050866,0.367178389,56.86858899,4.04074315,-0.013069461,,
20060228,-0.001639,-0.003552,0.003322,0.007622,0.0006,0.013069461,-0.004956839,,21.6945627,0.039945194,0.370742464,58.51653047,4.069309286,0.013103973,,
20060331,0.019065,0.017598,0.003642,0.002017,0.0003,-0.013103973,0.015250156,,21.61750361,0.031825923,0.37107712,58.25609403,4.064848706,0.005642622,,
20060428,0.012999,0.011529,0.003559,0.005536,-0.0014,-0.005642622,0.009362556,,21.99792844,0.03177773,0.375626641,58.56328085,4.070107893,0.007390071,,
20060531,-0.031026,-0.033005,0.004195,0.008509,0.0021,-0.007390071,-0.035703725,,22.25154256,0.0435339,0.384348097,57.8942442,4.05861797,-0.004787346,,
20060630,-0.000374,-0.001871,0.00397,0.004963,0.0007,0.004787346,-0.00433621,,21.5171304,0.033310559,0.387136119,55.58027092,4.017828299,-0.043593722,,
20060731,-0.001906,-0.002949,0.003976,0.001975,0.001,0.043593722,-0.005875935,,21.47687184,0.022442367,0.388040119,55.34703958,4.013623172,-0.045389225,,
20060831,0.025056,0.022983,0.004283,0.002957,-0.0032,0.045389225,0.020473391,,21.41353655,0.044521555,0.396807065,53.96460512,3.988328371,-0.066877868,,
20060929,0.019444,0.018128,0.004047,0.001966,-0.0057,0.066877868,0.015218548,,21.90568386,0.028180214,0.398975377,54.90485164,4.005601717,-0.045939175,,
20061031,0.037125,0.036077,0.004076,-0.004904,-0.007,0.045939175,0.032384746,,22.3027901,0.022957157,0.399397408,55.84109874,4.022510135,-0.026534079,,
20061130,0.023755,0.021387,0.004243,-0.005421,-0.007,0.026534079,0.019243216,,23.10740786,0.052813007,0.405960065,56.92039643,4.041653738,-0.004189315,,
20061229,0.01085,0.009162,0.004036,-0.001487,-0.0085,0.004189315,0.006763684,,23.60160599,0.039005304,0.413363778,57.0964541,4.044742015,0.00185553,,
20070131,0.019386,0.018448,0.004328,0.001489,-0.0046,-0.00185553,0.014881824,,23.8178439,0.022138306,0.412451218,57.74705672,4.056072382,0.017015604,,
20070228,-0.014023,-0.016019,0.003837,0.003053,-0.005,-0.017015604,-0.017951909,,24.25723549,0.047540416,0.420046441,57.7489371,4.056104944,0.021318899,,
20070330,0.012955,0.011486,0.004257,0.00535,-0.0085,-0.021318899,0.008623837,,23.86865883,0.035633879,0.423854396,56.31334497,4.03093154,0.000969195,,
20070430,0.039864,0.038495,0.004348,0.009106,-0.0065,-0.000969195,0.034751361,,24.14281425,0.032676194,0.42475286,56.83967438,4.040234575,0.014091,,
20070531,0.038937,0.036641,0.004046,0.006496,-0.0066,-0.014091,0.034160238,,25.07219188,0.055431902,0.436650861,57.41931168,4.050380687,0.026231339,,
20070629,-0.014717,-0.016075,0.003918,0.006111,-0.0038,-0.026231339,-0.018736714,,25.99086206,0.034048037,0.437388338,59.42285101,4.08467885,0.061368695,,
20070731,-0.03176,-0.032766,0.003962,0.001938,-0.0028,-0.061368695,-0.03622946,,25.57305896,0.026146807,0.441092779,57.97659857,4.060039456,0.038870665,,
20070831,0.011588,0.009632,0.004205,-0.000254,-0.005,-0.038870665,0.00732519,,24.73513211,0.050020903,0.446592127,55.38640436,4.014334155,-0.005224106,,
20070928,0.040875,0.039368,0.003347,-0.001834,-0.0042,0.005224106,0.036720294,,24.9733809,0.037275844,0.455687757,54.80371272,4.003757942,-0.014086405,,
20071031,0.025923,0.024781,0.003212,0.002756,0.0001,0.014086405,0.022385843,,25.95653296,0.028519601,0.461250201,56.27430169,4.030237978,0.01408762,,
20071130,-0.049415,-0.051367,0.003395,0.002139,-0.0012,-0.01408762,-0.054066944,,26.5997618,0.050667152,0.459104346,57.93837941,4.059380022,0.040651418,,
20071231,-0.004288,-0.006223,0.002921,0.00594,-0.0069,-0.040651418,-0.007213962,,25.23341184,0.051470539,0.471569581,53.5094138,3.979857597,-0.038377118,,
20080131,-0.062356,-0.063478,0.00243,-0.000671,0.0098,0.038377118,-0.066811985,,25.07638431,0.028311888,0.477743162,52.48925842,3.960608547,-0.055592536,,
20080229,-0.022002,-0.023967,0.001325,0.004971,0.0045,0.055592536,-0.023571777,,23.48458559,0.049275095,0.479477841,48.97950139,3.891401872,-0.122382673,,
20080331,-0.010401,-0.01214,0.001869,0.002904,0.0052,0.122382673,-0.012322724,,22.92173053,0.040839694,0.484683657,47.29214656,3.856344247,-0.154035807,,
20080430,0.051221,0.049882,0.001025,0.008668,0.0094,0.154035807,0.048927871,,22.64346072,0.030692197,0.48269966,46.91004076,3.848231741,-0.159211872,,
20080530,0.023992,0.021642,0.000946,0.006065,0.014,0.159211872,0.022763161,,23.77296183,0.053212133,0.480479891,49.4775375,3.901518779,-0.105514799,,
20080630,-0.078606,-0.080328,0.00175,0.008421,0.0208,0.105514799,-0.083616009,,24.28745627,0.04093704,0.487368895,49.83382511,3.908693973,-0.097339333,,
20080731,-0.013285,-0.014635,0.00144,0.010077,0.0152,0.097339333,-0.014812999,,22.33649348,0.032788066,0.494010153,45.21464452,3.811421028,-0.190767362,,
20080829,0.011155,0.00914,0.001282,0.005251,0.019,0.190767362,0.009812063,,22.0095989,0.045008034,0.488997285,45.00965464,3.806877014,-0.190587993,,
20080930,-0.098318,-0.100093,0.00153,-0.003992,0.0189,0.190587993,-0.105022202,,22.21076663,0.039067038,0.490788478,45.25527311,3.812319196,-0.180806109,,
20081031,-0.184868,-0.186375,0.000792,-0.001383,0.0182,0.180806109,-0.205196902,,19.98762437,0.033471625,0.495740503,40.31872371,3.696815969,-0.288560171,,
20081128,-0.085405,-0.08821,0.000228,-0.010101,0.0379,0.288560171,-0.089501909,,16.26243088,0.056065286,0.501138637,32.45096203,3.479730089,-0.490690728,,
20081231,0.021629,0.018801,0.000029,-0.019153,0.0241,0.490690728,0.021369413,,14.82792185,0.045990155,0.495658252,29.91561581,3.398380612,-0.553737934,,
20090130,-0.077633,-0.079072,0.000023,-0.010342,0.0211,0.553737934,-0.080835087,,15.10670161,0.02133738,0.488683744,30.91304305,3.4311782,-0.504007986,,
20090227,-0.101076,-0.104385,0.000147,0.004352,0.0264,0.504007986,-0.106703776,,13.9121845,0.049988076,0.489396724,28.42721214,3.34734686,-0.567784814,,
20090331,0.087789,0.084564,0.000159,0.004973,0.028,0.567784814,0.083988208,,12.45996112,0.044866795,0.493423825,25.25204599,3.228907182,-0.663003894,,
20090430,0.110657,0.108835,0.000125,0.002432,0.0255,0.663003894,0.10482674,,13.51362527,0.022702049,0.485433677,27.83825251,3.326411064,-0.544841767,,
20090529,0.067336,0.064596,0.000017,0.002496,0.0296,0.544841767,0.065148824,,14.98438068,0.037027333,0.469248877,31.93269371,3.463630366,-0.391095031,,
20090630,-0.002681,-0.004484,0.000075,0.002889,0.0328,0.391095031,-0.002759598,,15.95231173,0.027016838,0.455328675,35.03471798,3.556339512,-0.285566753,,
20090731,0.082547,0.081107,0.000119,0.00859,0.0331,0.285566753,0.079197605,,15.88078157,0.022971329,0.445511938,35.64614143,3.573640906,-0.256043629,,
20090831,0.031998,0.029766,0.000116,-0.001586,0.0334,0.256043629,0.031380736,,17.16882412,0.035445904,0.435949808,39.38257061,3.673323348,-0.147611047,,
20090930,0.045295,0.043708,0.000079,0.002243,0.0325,0.147611047,0.044220145,,17.67987133,0.027246924,0.424129694,41.68505901,3.730142767,-0.083139991,,
20091030,-0.028492,-0.029777,0.00004,0.000625,0.0324,0.083139991,-0.028945775,,18.45262315,0.022718635,0.413376704,44.63875924,3.798602523,-0.008460579,,
20091130,0.057365,0.054821,0.000004,0.000963,0.033,0.008460579,0.055775964,,17.90315939,0.046943473,0.404254891,44.28680965,3.790686882,-0.009404918,,
20091231,0.02922,0.027418,0.000062,0.000708,0.0308,0.009404918,0.028739236,,18.88462849,0.032261493,0.390526229,48.35687612,3.878608427,0.083131449,,
20100129,-0.037197,-0.038258,0.000028,-0.001761,0.038,-0.083131449,-0.037934457,,19.40240724,0.020036591,0.389225441,49.84876427,3.908993707,0.117602247,,
20100226,0.035324,0.033162,0.00001,0.003417,0.0351,-0.117602247,0.034704421,,18.66010994,0.041948004,0.381185369,48.95284929,3.890857575,0.10405632,,
20100331,0.064493,0.062831,0.000068,0.000249,0.0348,-0.10405632,0.062430632,,19.27891651,0.031013103,0.367331677,52.48367539,3.960502176,0.175657292,,
20100430,0.020269,0.019129,0.000111,0.004106,0.0375,-0.175657292,0.019955324,,20.49023011,0.021977965,0.366607593,55.89145045,4.023411425,0.23903385,,
20100528,-0.080029,-0.082193,0.000112,0.001737,0.0349,-0.23903385,-0.083525125,,20.88218772,0.044340858,0.373921118,55.84650543,4.022606953,0.239000871,,
20100630,-0.05205,-0.053668,0.000127,0.000775,0.0312,-0.239000871,-0.053580513,,19.16581807,0.03378738,0.380691659,50.34472812,3.918893909,0.139892965,,
20100730,0.071217,0.069477,0.000142,-0.000976,0.0288,-0.139892965,0.068653395,,18.13722694,0.033348523,0.391068853,46.3786026,3.836838202,0.064037292,,
20100831,-0.043909,-0.046116,0.000126,0.000211,0.0276,-0.064037292,-0.045028174,,19.39734706,0.04002886,0.395651809,49.02630703,3.892357032,0.122944376,,
20100930,0.092625,0.09078,0.000125,0.001381,0.0226,-0.122944376,0.088458066,,18.502819,0.035788105,0.40419299,45.77718923,3.823785915,0.059372482,,
20101029,0.03902,0.037444,0.000112,0.000582,0.0238,-0.059372482,0.038165967,,20.18250491,0.029160443,0.410634798,49.14952408,3.894867163,0.134214031,,
20101130,0.00562,0.003329,0.000114,0.001245,0.0243,-0.134214031,0.005490273,,20.93821862,0.046238119,0.409929444,51.07761577,3.933346354,0.176194156,,
20101231,0.067911,0.06585,0.00014,0.000421,0.0261,-0.176194156,0.065564414,,21.00792195,0.043153669,0.420821619,49.92120413,3.910445845,0.155221752,,
20110131,0.020235,0.019234,0.000066,0.001718,0.0317,-0.155221752,0.019966995,,22.39129361,0.02102893,0.421813958,53.08333965,3.971863125,0.216326404,,
20110228,0.038646,0.036636,0.000122,0.004763,0.0325,-0.216326404,0.037795949,,22.82196776,0.0450065,0.424872454,53.71486794,3.983689834,0.225589558,,
20110331,0.002869,0.001316,0.000067,0.004931,0.0326,-0.225589558,0.002797895,,23.65807337,0.035442516,0.429301867,55.10824708,4.00929938,0.246950351,,
20110429,0.028151,0.027009,0.000053,0.009751,0.0337,-0.246950351,0.027709045,,23.68920739,0.02701752,0.434341422,54.54052085,3.998943927,0.232408449,,
20110531,-0.014681,-0.016772,0.000013,0.006439,0.0323,-0.232408449,-0.014802832,,24.32902919,0.049534133,0.439534697,55.35178308,4.013708873,0.244057003,,
20110630,-0.018536,-0.020149,0.000035,0.004704,0.0295,-0.244057003,-0.018744944,,23.92098272,0.039242724,0.444990041,53.75622037,3.984459388,0.212702923,,
20110729,-0.023595,-0.024752,-0.000028,-0.001071,0.0311,-0.212702923,-0.023849819,,23.43899883,0.027676577,0.439318095,53.35313777,3.976932791,0.200578777,,
20110831,-0.058632,-0.060863,0.000083,0.000886,0.0271,-0.200578777,-0.060504139,,22.85883674,0.052292406,0.451581641,50.61949966,3.924336871,0.144720083,,
20110930,-0.084419,-0.086065,-0.000001,0.002758,0.0215,-0.144720083,-0.088195443,,21.46757936,0.037625645,0.453419181,47.34598853,3.857482097,0.076610784,,
20111031,0.115519,0.114057,0.000014,0.001518,0.0186,-0.076610784,0.109305768,,19.61997214,0.031385601,0.45564434,43.05983952,3.762590765,-0.020107625,,
20111130,-0.006179,-0.008972,0.000004,-0.002063,0.0208,0.020107625,-0.006202169,,21.8577673,0.054798582,0.464204803,47.08647382,3.85198578,0.058946954,,
20111230,0.004856,0.002905,0,-0.000844,0.0198,-0.058946954,0.004844248,,21.66165941,0.042644504,0.463695638,46.71525376,3.844070744,0.038651637,,
20120131,0.05397,0.052759,-0.000002,-0.002467,0.0185,-0.038651637,0.052565987,,21.72458653,0.02623227,0.468898978,46.33105967,3.835812571,0.01915362,,
20120229,0.042064,0.039683,0.000031,0.0044,0.0172,-0.01915362,0.041172362,,22.87075399,0.051726241,0.475618718,48.08632022,3.872997734,0.041737369,,
20120330,0.025306,0.023451,0.000046,0.004403,0.0188,-0.041737369,0.024945106,,23.77833412,0.042425249,0.482601451,49.27116168,3.897338954,0.047511041,,
20120430,-0.006855,-0.008114,0.000029,0.007595,0.0214,-0.047511041,-0.006907603,,24.33595984,0.029936923,0.485520854,50.12340796,3.914488124,0.048324736,,
20120531,-0.065899,-0.068423,0.000065,0.003021,0.0179,-0.048324736,-0.068235707,,24.13849786,0.061423963,0.497410684,48.52830596,3.882147256,0.004358399,,
20120629,0.038476,0.036569,0.000022,-0.001173,0.0143,-0.004358399,0.037732254,,22.48686942,0.046032115,0.504200075,44.59909969,3.797713672,-0.086780022,,
20120731,0.010375,0.009082,0.000032,-0.001466,0.0158,0.086780022,0.01028955,,23.30919175,0.029075522,0.50559902,46.10212996,3.830859152,-0.060779494,,
20120831,0.026644,0.023919,0.00005,-0.00163,0.0138,0.060779494,0.026245231,,23.52088583,0.063517548,0.516824162,45.51042226,3.81794136,-0.077714452,,
20120928,0.026586,0.024755,0.000067,0.005565,0.0144,0.077714452,0.026171736,,24.0834819,0.043066742,0.522265258,46.11350557,3.83110587,-0.067354474,,
20121031,-0.014328,-0.015837,0.000037,0.004462,0.0156,0.067354474,-0.014468636,,24.67966849,0.036341974,0.527221631,46.81080407,3.846114032,-0.053666075,,
20121130,0.006256,0.002848,0.000085,-0.000389,0.0154,0.053666075,0.006151516,,24.28881658,0.08410831,0.556531359,43.64321285,3.77604778,-0.123325686,,
20121231,0.012355,0.009039,0.000103,-0.004738,0.0146,0.123325686,0.012176305,,24.35799113,0.080541716,0.594428571,40.97715404,3.713014693,-0.181758947,,
20130131,0.055856,0.054575,0.000022,-0.002693,0.0169,0.181758947,0.054329813,,24.57816301,0.031202587,0.599398888,41.00468568,3.713686345,-0.17566209,,
20130228,0.009126,0.00681,0.000054,0.002957,0.0187,0.17566209,0.009030611,,25.91951626,0.056923026,0.604595673,42.87082657,3.758191561,-0.127471707,,
20130328,0.036332,0.034616,0.000041,0.00819,0.0175,0.127471707,0.035646557,,26.09602816,0.04447789,0.606648315,43.01673233,3.761589164,-0.118548743,,
20130430,0.015282,0.014061,0.000037,0.002615,0.0174,0.118548743,0.015129407,,26.99936827,0.03186325,0.608574642,44.36492486,3.792449176,-0.081273112,,
20130531,0.021002,0.01831,0.000012,-0.00104,0.0156,0.081273112,0.020772498,,27.37900639,0.072682299,0.619832979,44.17158705,3.788081755,-0.079125944,,
20130628,-0.014302,-0.016092,0.000013,0.00178,0.0207,0.079125944,-0.014418259,,27.880316,0.049008421,0.622809285,44.76541482,3.801435851,-0.062509125,,
20130731,0.053532,0.052055,0.000009,0.0024,0.0245,0.062509125,0.052139329,,27.43166595,0.041179227,0.63491299,43.20539413,3.765965351,-0.096010934,,
20130830,-0.026081,-0.028366,0.000009,0.000394,0.0251,0.096010934,-0.026436141,,28.85962133,0.062681357,0.634076799,45.51439412,3.81802863,-0.041882978,,
20130930,0.037676,0.035977,0.000008,0.001203,0.0271,0.041882978,0.036975597,,28.04098931,0.049032497,0.640042554,43.81113279,3.779887958,-0.078804262,,
20131031,0.04046,0.039117,0.000017,0.001163,0.0258,0.078804262,0.039645923,,29.04981998,0.037659049,0.641359628,45.29412004,3.813177224,-0.043245832,,
20131129,0.025943,0.023709,0.000032,-0.002575,0.025,0.043245832,0.02558019,,30.18616179,0.064897298,0.622148616,48.51921395,3.881959883,0.02696423,,
20131231,0.026929,0.025115,0.000023,-0.002042,0.0268,-0.02696423,0.026549795,,30.9018455,0.054757697,0.596364597,51.81703548,3.947718965,0.091687948,,
20140131,-0.030092,-0.031263,0.000012,-0.000086,0.0297,-0.091687948,-0.030566057,,31.67794535,0.036186061,0.601348072,52.67821888,3.964202066,0.108383856,,
20140228,0.046472,0.044123,0.000045,0.00372,0.026,-0.108383856,0.045379508,,30.68759774,0.074411494,0.61883654,49.5891819,3.903772703,0.050174413,,
20140331,0.004575,0.002935,0.000028,0.003698,0.026,-0.050174413,0.004536567,,32.04162662,0.05032766,0.62468631,51.2923464,3.937541548,0.085936531,,
20140430,0.001407,0.000192,0.000015,0.00644,0.0267,-0.085936531,0.001391011,,32.13566879,0.038930576,0.631753636,50.86740614,3.929222367,0.07955406,,
20140530,0.020539,0.018217,0.000008,0.003297,0.0258,-0.07955406,0.020322919,,32.14183884,0.074619023,0.63369036,50.72167873,3.926353408,0.079111641,,
20140630,0.028292,0.026545,0.00002,0.003493,0.024,-0.079111641,0.027879174,,32.72736672,0.056151792,0.640833731,51.06998141,3.933196877,0.087379069,,
20140731,-0.020704,-0.022037,0.000013,0.001862,0.0244,-0.087379069,-0.020934333,,33.59611467,0.04362558,0.643280084,52.22626273,3.955585486,0.110360659,,
20140829,0.041016,0.038912,0.000003,-0.00039,0.025,-0.110360659,0.040194159,,32.85575709,0.070686225,0.651284952,50.44759128,3.920935001,0.07580467,,
20140930,-0.024776,-0.026373,0.000004,-0.001671,0.0228,-0.07580467,-0.025092091,,34.13424031,0.052470644,0.6547231,52.13538413,3.953843876,0.106036829,,
20141031,0.021431,0.020125,0.000012,0.000753,0.0245,-0.106036829,0.021192585,,33.23401799,0.044579318,0.661643369,50.2295036,3.916602575,0.064517423,,
20141128,0.02175,0.01947,-0.000001,-0.002512,0.0228,-0.064517423,0.021517843,,33.9028526,0.075773561,0.672519632,50.41169205,3.920223133,0.066242499,,
20141231,-0.003325,-0.005183,0.000005,-0.005399,0.021,-0.066242499,-0.00333554,,34.56294114,0.0629915,0.680753435,50.77160007,3.927337144,0.071043554,,
20150130,-0.028455,-0.029595,0.000013,-0.00567,0.0211,-0.071043554,-0.028880691,,34.38380142,0.039401753,0.683969127,50.27098457,3.917428063,0.058867376,,
20150227,0.057119,0.054672,-0.000021,-0.004706,0.0162,-0.058867376,0.055568284,,33.36621281,0.084137162,0.693694795,48.09926937,3.873266987,0.014698821,,
20150331,-0.010504,-0.012245,-0.000008,0.004343,0.0194,-0.014698821,-0.010551556,,35.1904104,0.058090577,0.701457711,50.16754372,3.915368278,0.056299297,,
20150430,0.008592,0.007389,0.000029,0.005952,0.0188,-0.056299297,0.008526299,,34.75950382,0.042334064,0.704861199,49.31396974,3.898207403,0.039590664,,
20150529,0.010735,0.008449,-0.000005,0.002033,0.0197,-0.039590664,0.010682789,,35.0163418,0.079460226,0.709702402,49.33947204,3.898724411,0.039647195,,
20150630,-0.019165,-0.020867,0.000004,0.005097,0.0204,-0.039647195,-0.019355029,,35.31219487,0.059597814,0.713148423,49.51591245,3.902294082,0.040311855,,
20150731,0.012777,0.011532,-0.000037,0.003503,0.0227,-0.040311855,0.012733064,,34.5753353,0.043963683,0.713486526,48.45968923,3.880732302,0.01736471,,
20150831,-0.060442,-0.062624,0.000027,0.000067,0.0212,-0.01736471,-0.062372727,,34.97405807,0.075443382,0.718243682,48.69386107,3.885552966,0.020307274,,
20150930,-0.034271,-0.036066,-0.000006,-0.001416,0.0213,-0.020307274,-0.034866022,,32.78384265,0.062778434,0.728551472,44.99866366,3.806632793,-0.057933092,,
20151030,0.075022,0.073552,-0.000027,-0.001557,0.0199,0.057933092,0.072368127,,31.60146059,0.048192249,0.732164403,43.16170037,3.764953537,-0.09735789,,
20151130,0.002673,0.000271,0.00002,-0.00045,0.0209,0.09735789,0.002649434,,33.92581121,0.075906708,0.73229755,46.32790483,3.835744476,-0.028225192,,
20151231,-0.022286,-0.024236,0.000103,-0.002111,0.0213,0.028225192,-0.02264108,,33.93500511,0.066155332,0.735461382,46.14111079,3.831704327,-0.035562275,,
20160129,-0.058175,-0.059429,0.000037,-0.003417,0.0207,0.035562275,-0.059972796,,33.11255633,0.042554496,0.738614126,44.83065674,3.802892208,-0.066852335,,
20160229,0.000678,-0.001891,0.000205,0.001653,0.0165,0.066852335,0.000472791,,31.14471022,0.085066157,0.739543121,42.11344727,3.740367102,-0.128882317,,
20160331,0.071243,0.068968,0.00019,0.000823,0.0145,0.128882317,0.068629675,,31.08581557,0.070854216,0.75230676,41.32066495,3.721362737,-0.146769281,,
20160429,0.011615,0.010318,0.000051,0.004306,0.0153,0.146769281,0.011497065,,33.2297421,0.040318303,0.750290999,44.28913867,3.79073947,-0.077345056,,
20160531,0.015057,0.012493,0.000115,0.004741,0.0153,0.077345056,0.014829775,,33.57260658,0.085201059,0.756031832,44.40633999,3.793382252,-0.07484951,,
20160630,0.002266,0.000454,0.000188,0.004046,0.0155,0.07484951,0.002075454,,33.99202915,0.060833563,0.757267581,44.88773848,3.804164672,-0.064142891,,
20160729,0.039319,0.03804,0.000171,0.003284,0.0119,0.064142891,0.038394706,,34.00746153,0.043475805,0.756779704,44.93706867,3.805263037,-0.064136128,,
20160831,0.003164,0.000683,0.000165,-0.001618,0.0116,0.064136128,0.002994019,,35.30110537,0.084372512,0.765708834,46.10251806,3.83086757,-0.038888232,,
20160930,0.002917,0.001288,0.000219,0.000918,0.0128,0.038888232,0.002693778,,35.32521602,0.057505501,0.760435901,46.45390359,3.8384605,-0.032922317,,
20161031,-0.021692,-0.023003,0.000168,0.002404,0.0131,0.032922317,-0.022098716,,35.3707149,0.046311358,0.75855501,46.62907029,3.842224173,-0.029965505,,
20161130,0.042615,0.040008,0.000136,0.001247,0.0153,0.029965505,0.04159599,,34.55708235,0.092211454,0.774859756,44.59785411,3.797685744,-0.072162985,,
20161230,0.01896,0.017186,0.000239,-0.001555,0.0206,0.072162985,0.018543528,,35.9396421,0.061304264,0.770008688,46.67433323,3.843194404,-0.023750865,,
20170131,0.022336,0.021233,0.000358,0.000327,0.019,0.023750865,0.021732269,,36.55730078,0.039641425,0.767095617,47.65677183,3.864024736,-0.000137829,,
20170228,0.033241,0.031002,0.000364,0.005828,0.0189,0.000137829,0.03233653,,37.33352195,0.081851796,0.763881256,48.87346254,3.889234561,0.025475833,,
20170331,0.001911,0.000143,0.000353,0.003146,0.0179,-0.025475833,0.001556239,,38.4909358,0.066005667,0.759032707,50.71051015,3.92613319,0.062691361,,
20170428,0.009677,0.008499,0.000537,0.000813,0.0158,-0.062691361,0.009093622,,38.49644,0.045342322,0.764056727,50.38426946,3.919679013,0.056502277,,
20170531,0.009309,0.006795,0.000614,0.002966,0.0146,-0.056502277,0.008652127,,38.82362125,0.09678005,0.775635718,50.05393684,3.913101161,0.050292543,,
20170630,0.009825,0.008218,0.000617,0.000855,0.0138,-0.050292543,0.009160239,,39.08742775,0.062389559,0.777191714,50.29316066,3.917869097,0.055486251,,
20170731,0.020376,0.018941,0.000722,0.000907,0.0125,-0.055486251,0.019449447,,39.40864824,0.056090459,0.789806368,49.8965947,3.909952758,0.048837487,,
20170831,0.001488,-0.000901,0.000827,-0.00069,0.0123,-0.048837487,0.000660236,,40.15508744,0.094147261,0.799581117,50.22015479,3.916416436,0.055426681,,
20170929,0.024192,0.022769,0.000944,0.002994,0.0105,-0.055426681,0.022960454,,40.11890771,0.057140689,0.799216305,50.19780933,3.915971387,0.056033646,,
20171031,0.019546,0.018401,0.00084,0.005295,0.0127,-0.056033646,0.018517783,,41.03237512,0.045936149,0.798841096,51.36487757,3.938954623,0.078395992,,
20171130,0.027873,0.025388,0.000826,-0.000632,0.0131,-0.078395992,0.026665959,,41.78741185,0.101965452,0.808595095,51.67903209,3.94505213,0.083803805,,
20171229,0.012083,0.010574,0.000884,0.000024,0.0135,-0.083803805,0.011126974,,42.84831066,0.063057204,0.810348035,52.87642939,3.96795767,0.105580997,,
20180131,0.051348,0.050321,0.001121,-0.000588,0.0107,-0.105580997,0.048952778,,43.3013887,0.044005215,0.814711825,53.14933129,3.973105523,0.109182253,,
20180228,-0.039484,-0.041479,0.001073,0.005448,0.0138,-0.109182253,-0.041357064,,45.48035788,0.08638627,0.819246299,55.51487743,4.016651047,0.148744886,,
20180329,-0.019197,-0.020965,0.000261,0.004535,0.0152,-0.148744886,-0.019644621,,43.59387812,0.080409273,0.833649905,52.29278844,3.956858473,0.087799807,,
20180430,0.004923,0.003752,0.001433,0.002261,0.0106,-0.087799807,0.003478947,,42.67993246,0.051048431,0.839356014,50.84842636,3.928849175,0.058939349,,
20180531,0.027215,0.024761,0.001401,0.003975,0.0126,-0.058939349,0.025451237,,42.84006757,0.104736554,0.847312518,50.55993705,3.923159505,0.052570926,,
20180629,0.006041,0.004539,0.001408,0.004159,0.0113,-0.052570926,0.004615817,,43.90083048,0.064345781,0.84926874,51.69250722,3.945312843,0.073529299,,
20180731,0.032083,0.030913,0.001558,0.001594,0.0094,-0.073529299,0.030022303,,44.10009635,0.051363972,0.844542253,52.21775014,3.955422478,0.081564207,,
20180831,0.03153,0.028893,0.001575,0.000067,0.0105,-0.081564207,0.029469376,,45.46336263,0.116291954,0.866686946,52.45649864,3.959984229,0.084058422,,
20180928,0.000501,-0.000952,0.00149,0.000556,0.0095,-0.084058422,-0.000988017,,46.77693557,0.066058266,0.875604523,53.42244626,3.978231,0.097538576,,
20181031,-0.074757,-0.075885,0.00189,0.001162,0.0087,-0.097538576,-0.079587089,,46.73240392,0.052764383,0.882432757,52.9586006,3.969510487,0.083135927,,
20181130,0.018613,0.016111,0.001795,0.001767,0.0095,-0.083135927,0.016648507,,43.18611545,0.116924475,0.897391779,48.12403729,3.873781788,-0.013649365,,
20181231,-0.091659,-0.093536,0.00193,-0.003349,0.0081,0.013649365,-0.09806356,,43.88188696,0.081060339,0.915394914,47.93765653,3.869901344,-0.018590837,,
20190131,0.089342,0.088013,0.00192,-0.003194,0.0029,0.018590837,0.083655685,,39.77735078,0.058319028,0.929708726,42.784745,3.756181614,-0.131013051,,
20190228,0.033401,0.0312,0.001809,0.001907,0.0023,0.131013051,0.031047939,,43.27827475,0.087549949,0.930872405,46.49216641,3.839283834,-0.050658518,,
20190329,0.013176,0.011491,0.001935,0.004227,0.0033,0.050658518,0.011156821,,44.62855693,0.072923893,0.923387025,48.33136671,3.878080764,-0.016214866,,
20190430,0.03875,0.037484,0.002125,0.005641,-0.0002,0.016214866,0.035895322,,45.14138367,0.056499753,0.928838347,48.59982776,3.883619987,-0.013255658,,
20190531,-0.06252,-0.064897,0.001983,0.005295,0.0006,0.013255658,-0.066540891,,46.8334633,0.107301069,0.931402862,50.28271356,3.917661351,0.017333509,,
20190628,0.067923,0.066267,0.001853,0.002129,-0.0026,-0.017333509,0.063864355,,43.79411203,0.077556215,0.944613295,46.36194753,3.836479026,-0.064746436,,
20190731,0.012354,0.011137,0.001783,0.000199,-0.004,0.064746436,0.0104969,,46.69621645,0.053297434,0.946546758,49.33323796,3.898598052,-0.00522005,,
20190830,-0.020849,-0.023022,0.001908,0.001671,-0.0038,0.00522005,-0.022975591,,47.21627222,0.101470878,0.931725682,50.67615191,3.925455423,0.019009881,,
20190930,0.016067,0.014394,0.001787,-0.000051,-0.0063,-0.019009881,0.014153887,,46.1292592,0.078992823,0.94466024,48.83158754,3.888377389,-0.019454734,,
20191031,0.019237,0.017995,0.001531,0.000783,-0.0022,0.019454734,0.017524479,,46.79324375,0.05729254,0.949188396,49.29816244,3.897886807,-0.0114915,,
20191129,0.03613,0.033973,0.001197,0.002286,0.0011,0.0114915,0.034296334,,47.63528818,0.100933027,0.933196949,51.04526783,3.932712843,0.019583784,,
